Subject,Sequence,Position,BestFitModel,Source,ValueBin,StopResponse
5,28,2,Biased-prior,Participants,2,0
5,28,3,Biased-prior,Participants,2,0
5,28,4,Biased-prior,Participants,3,1
5,29,1,Biased-prior,Participants,6,0
5,29,2,Biased-prior,Participants,4,0
5,29,3,Biased-prior,Participants,6,0
5,29,4,Biased-prior,Participants,1,0
5,29,5,Biased-prior,Participants,1,0
5,29,6,Biased-prior,Participants,7,1
5,30,1,Biased-prior,Participants,7,0
5,30,2,Biased-prior,Participants,4,0
5,30,3,Biased-prior,Participants,5,0
5,30,4,Biased-prior,Participants,2,0
5,30,5,Biased-prior,Participants,8,0
5,30,6,Biased-prior,Participants,3,0
5,30,7,Biased-prior,Participants,1,0
5,31,1,Biased-prior,Participants,8,1
5,32,1,Biased-prior,Participants,5,1
5,33,1,Biased-prior,Participants,1,0
5,33,2,Biased-prior,Participants,2,0
5,33,3,Biased-prior,Participants,6,0
5,33,4,Biased-prior,Participants,4,0
5,33,5,Biased-prior,Participants,7,0
5,33,6,Biased-prior,Participants,8,1
5,34,1,Biased-prior,Participants,8,0
5,34,2,Biased-prior,Participants,1,0
5,34,3,Biased-prior,Participants,6,1
5,35,1,Biased-prior,Participants,6,0
5,35,2,Biased-prior,Participants,2,0
5,35,3,Biased-prior,Participants,8,0
5,35,4,Biased-prior,Participants,8,1
5,36,1,Biased-prior,Participants,4,0
5,36,2,Biased-prior,Participants,1,0
5,36,3,Biased-prior,Participants,5,0
5,36,4,Biased-prior,Participants,6,0
5,36,5,Biased-prior,Participants,1,0
5,36,6,Biased-prior,Participants,1,0
5,36,7,Biased-prior,Participants,8,1
5,37,1,Biased-prior,Participants,4,0
5,37,2,Biased-prior,Participants,3,0
5,37,3,Biased-prior,Participants,8,0
5,37,4,Biased-prior,Participants,3,0
5,37,5,Biased-prior,Participants,1,1
5,38,1,Biased-prior,Participants,6,0
5,38,2,Biased-prior,Participants,2,0
5,38,3,Biased-prior,Participants,5,0
5,38,4,Biased-prior,Participants,1,0
5,38,5,Biased-prior,Participants,3,0
5,38,6,Biased-prior,Participants,4,0
5,38,7,Biased-prior,Participants,6,0
5,39,1,Biased-prior,Participants,5,0
5,39,2,Biased-prior,Participants,3,0
5,39,3,Biased-prior,Participants,6,0
5,39,4,Biased-prior,Participants,3,0
5,39,5,Biased-prior,Participants,7,0
5,39,6,Biased-prior,Participants,2,0
5,39,7,Biased-prior,Participants,1,0
5,40,1,Biased-prior,Participants,6,0
5,40,2,Biased-prior,Participants,5,0
5,40,3,Biased-prior,Participants,4,0
5,40,4,Biased-prior,Participants,8,0
5,40,5,Biased-prior,Participants,6,1
7,1,1,Cost-to-sample,Participants,4,0
7,1,2,Cost-to-sample,Participants,4,1
7,2,1,Cost-to-sample,Participants,6,0
7,2,2,Cost-to-sample,Participants,3,0
7,2,3,Cost-to-sample,Participants,7,0
7,2,4,Cost-to-sample,Participants,5,1
7,3,1,Cost-to-sample,Participants,5,0
7,3,2,Cost-to-sample,Participants,2,0
7,3,3,Cost-to-sample,Participants,5,0
7,3,4,Cost-to-sample,Participants,3,0
7,3,5,Cost-to-sample,Participants,8,0
7,3,6,Cost-to-sample,Participants,2,0
7,3,7,Cost-to-sample,Participants,1,0
7,4,1,Cost-to-sample,Participants,7,1
7,5,1,Cost-to-sample,Participants,3,0
7,5,2,Cost-to-sample,Participants,7,0
7,5,3,Cost-to-sample,Participants,5,1
7,6,1,Cost-to-sample,Participants,6,0
7,6,2,Cost-to-sample,Participants,8,0
7,6,3,Cost-to-sample,Participants,7,0
7,6,4,Cost-to-sample,Participants,8,1
7,7,1,Cost-to-sample,Participants,8,0
7,7,2,Cost-to-sample,Participants,4,0
7,7,3,Cost-to-sample,Participants,4,1
7,8,1,Cost-to-sample,Participants,4,0
7,8,2,Cost-to-sample,Participants,5,0
7,8,3,Cost-to-sample,Participants,2,0
7,8,4,Cost-to-sample,Participants,1,1
7,9,1,Cost-to-sample,Participants,7,0
7,9,2,Cost-to-sample,Participants,6,0
7,9,3,Cost-to-sample,Participants,4,0
7,9,4,Cost-to-sample,Participants,1,1
7,10,1,Cost-to-sample,Participants,1,0
7,10,2,Cost-to-sample,Participants,1,0
7,10,3,Cost-to-sample,Participants,7,0
7,10,4,Cost-to-sample,Participants,1,0
7,10,5,Cost-to-sample,Participants,8,1
7,11,1,Cost-to-sample,Participants,4,0
7,11,2,Cost-to-sample,Participants,2,0
7,11,3,Cost-to-sample,Participants,3,0
7,11,4,Cost-to-sample,Participants,2,1
7,12,1,Cost-to-sample,Participants,2,0
7,12,2,Cost-to-sample,Participants,7,0
7,12,3,Cost-to-sample,Participants,4,1
7,13,1,Cost-to-sample,Participants,8,0
7,13,2,Cost-to-sample,Participants,1,0
7,13,3,Cost-to-sample,Participants,8,0
7,13,4,Cost-to-sample,Participants,2,1
7,14,1,Cost-to-sample,Participants,4,0
7,14,2,Cost-to-sample,Participants,3,0
7,14,3,Cost-to-sample,Participants,3,0
7,14,4,Cost-to-sample,Participants,3,0
7,14,5,Cost-to-sample,Participants,1,1
7,15,1,Cost-to-sample,Participants,1,0
7,15,2,Cost-to-sample,Participants,1,0
7,15,3,Cost-to-sample,Participants,4,0
7,15,4,Cost-to-sample,Participants,1,0
7,15,5,Cost-to-sample,Participants,8,1
7,16,1,Cost-to-sample,Participants,1,0
7,16,2,Cost-to-sample,Participants,1,0
7,16,3,Cost-to-sample,Participants,6,0
7,16,4,Cost-to-sample,Participants,3,0
7,16,5,Cost-to-sample,Participants,2,1
7,17,1,Cost-to-sample,Participants,6,0
7,17,2,Cost-to-sample,Participants,1,0
7,17,3,Cost-to-sample,Participants,7,0
7,17,4,Cost-to-sample,Participants,8,1
7,18,1,Cost-to-sample,Participants,4,0
7,18,2,Cost-to-sample,Participants,2,0
7,18,3,Cost-to-sample,Participants,5,1
7,19,1,Cost-to-sample,Participants,6,0
7,19,2,Cost-to-sample,Participants,6,0
7,19,3,Cost-to-sample,Participants,1,0
7,19,4,Cost-to-sample,Participants,2,1
7,20,1,Cost-to-sample,Participants,8,0
7,20,2,Cost-to-sample,Participants,3,0
7,20,3,Cost-to-sample,Participants,3,0
7,20,4,Cost-to-sample,Participants,7,0
7,20,5,Cost-to-sample,Participants,2,1
7,21,1,Cost-to-sample,Participants,6,0
7,21,2,Cost-to-sample,Participants,6,0
7,21,3,Cost-to-sample,Participants,2,0
7,21,4,Cost-to-sample,Participants,4,1
7,22,1,Cost-to-sample,Participants,4,0
7,22,2,Cost-to-sample,Participants,6,0
7,22,3,Cost-to-sample,Participants,2,1
7,23,1,Cost-to-sample,Participants,6,0
7,23,2,Cost-to-sample,Participants,2,0
7,23,3,Cost-to-sample,Participants,7,0
7,23,4,Cost-to-sample,Participants,7,1
7,24,1,Cost-to-sample,Participants,7,0
7,24,2,Cost-to-sample,Participants,4,0
7,24,3,Cost-to-sample,Participants,1,0
7,24,4,Cost-to-sample,Participants,6,1
7,25,1,Cost-to-sample,Participants,4,0
7,25,2,Cost-to-sample,Participants,3,0
7,25,3,Cost-to-sample,Participants,4,0
7,25,4,Cost-to-sample,Participants,1,0
7,25,5,Cost-to-sample,Participants,8,1
7,26,1,Cost-to-sample,Participants,6,0
7,26,2,Cost-to-sample,Participants,8,0
7,26,3,Cost-to-sample,Participants,7,0
7,26,4,Cost-to-sample,Participants,5,0
7,26,5,Cost-to-sample,Participants,4,1
7,27,1,Cost-to-sample,Participants,8,0
7,27,2,Cost-to-sample,Participants,2,0
7,27,3,Cost-to-sample,Participants,3,1
7,28,1,Cost-to-sample,Participants,5,0
7,28,2,Cost-to-sample,Participants,7,0
7,28,3,Cost-to-sample,Participants,3,1
7,29,1,Cost-to-sample,Participants,5,0
7,29,2,Cost-to-sample,Participants,5,0
7,29,3,Cost-to-sample,Participants,4,0
7,29,4,Cost-to-sample,Participants,5,1
7,30,1,Cost-to-sample,Participants,2,0
7,30,2,Cost-to-sample,Participants,8,0
7,30,3,Cost-to-sample,Participants,8,0
7,30,4,Cost-to-sample,Participants,1,1
7,31,1,Cost-to-sample,Participants,3,0
7,31,2,Cost-to-sample,Participants,2,1
7,32,1,Cost-to-sample,Participants,2,1
7,33,1,Cost-to-sample,Participants,8,0
7,33,2,Cost-to-sample,Participants,1,0
7,33,3,Cost-to-sample,Participants,2,0
7,33,4,Cost-to-sample,Participants,7,1
7,34,1,Cost-to-sample,Participants,7,0
7,34,2,Cost-to-sample,Participants,2,0
7,34,3,Cost-to-sample,Participants,1,0
7,34,4,Cost-to-sample,Participants,1,1
7,35,1,Cost-to-sample,Participants,3,0
7,35,2,Cost-to-sample,Participants,5,0
7,35,3,Cost-to-sample,Participants,6,0
7,35,4,Cost-to-sample,Participants,3,1
7,36,1,Cost-to-sample,Participants,6,0
7,36,2,Cost-to-sample,Participants,4,0
7,36,3,Cost-to-sample,Participants,5,0
7,36,4,Cost-to-sample,Participants,1,1
7,37,1,Cost-to-sample,Participants,8,0
7,37,2,Cost-to-sample,Participants,3,0
7,37,3,Cost-to-sample,Participants,8,0
7,37,4,Cost-to-sample,Participants,8,0
7,37,5,Cost-to-sample,Participants,6,1
7,38,1,Cost-to-sample,Participants,2,0
7,38,2,Cost-to-sample,Participants,5,0
7,38,3,Cost-to-sample,Participants,6,0
7,38,4,Cost-to-sample,Participants,2,1
7,39,1,Cost-to-sample,Participants,3,0
7,39,2,Cost-to-sample,Participants,1,0
7,39,3,Cost-to-sample,Participants,7,0
7,39,4,Cost-to-sample,Participants,7,0
7,39,5,Cost-to-sample,Participants,4,1
7,40,1,Cost-to-sample,Participants,4,0
7,40,2,Cost-to-sample,Participants,1,0
7,40,3,Cost-to-sample,Participants,3,0
7,40,4,Cost-to-sample,Participants,8,0
7,40,5,Cost-to-sample,Participants,7,1
8,1,1,Cost-to-sample,Participants,3,0
8,1,2,Cost-to-sample,Participants,5,0
8,1,3,Cost-to-sample,Participants,4,0
8,1,4,Cost-to-sample,Participants,7,0
8,1,5,Cost-to-sample,Participants,5,0
8,1,6,Cost-to-sample,Participants,5,0
8,1,7,Cost-to-sample,Participants,3,1
8,2,1,Cost-to-sample,Participants,6,0
8,2,2,Cost-to-sample,Participants,2,0
8,2,3,Cost-to-sample,Participants,8,0
8,2,4,Cost-to-sample,Participants,3,0
8,2,5,Cost-to-sample,Participants,2,0
8,2,6,Cost-to-sample,Participants,8,1
8,3,1,Cost-to-sample,Participants,6,1
8,4,1,Cost-to-sample,Participants,1,0
8,4,2,Cost-to-sample,Participants,8,0
8,4,3,Cost-to-sample,Participants,6,0
8,4,4,Cost-to-sample,Participants,5,1
8,5,1,Cost-to-sample,Participants,5,0
8,5,2,Cost-to-sample,Participants,4,0
8,5,3,Cost-to-sample,Participants,6,1
8,6,1,Cost-to-sample,Participants,8,0
8,6,2,Cost-to-sample,Participants,7,0
8,6,3,Cost-to-sample,Participants,3,0
8,6,4,Cost-to-sample,Participants,4,0
8,6,5,Cost-to-sample,Participants,7,1
8,7,1,Cost-to-sample,Participants,5,0
8,7,2,Cost-to-sample,Participants,1,0
8,7,3,Cost-to-sample,Participants,3,0
8,7,4,Cost-to-sample,Participants,3,0
8,7,5,Cost-to-sample,Participants,6,0
8,7,6,Cost-to-sample,Participants,2,0
8,7,7,Cost-to-sample,Participants,7,1
8,8,1,Cost-to-sample,Participants,4,0
8,8,2,Cost-to-sample,Participants,4,0
8,8,3,Cost-to-sample,Participants,3,0
8,8,4,Cost-to-sample,Participants,4,0
8,8,5,Cost-to-sample,Participants,8,1
8,9,1,Cost-to-sample,Participants,6,0
8,9,2,Cost-to-sample,Participants,7,0
8,9,3,Cost-to-sample,Participants,3,0
8,9,4,Cost-to-sample,Participants,1,0
8,9,5,Cost-to-sample,Participants,3,0
8,9,6,Cost-to-sample,Participants,6,0
8,9,7,Cost-to-sample,Participants,1,0
8,10,1,Cost-to-sample,Participants,4,0
8,10,2,Cost-to-sample,Participants,6,0
8,10,3,Cost-to-sample,Participants,7,0
8,10,4,Cost-to-sample,Participants,5,0
8,10,5,Cost-to-sample,Participants,3,0
8,10,6,Cost-to-sample,Participants,6,0
8,10,7,Cost-to-sample,Participants,4,0
8,11,1,Cost-to-sample,Participants,5,0
8,11,2,Cost-to-sample,Participants,3,1
8,12,1,Cost-to-sample,Participants,7,0
8,12,2,Cost-to-sample,Participants,2,0
8,12,3,Cost-to-sample,Participants,3,0
8,12,4,Cost-to-sample,Participants,5,0
8,12,5,Cost-to-sample,Participants,3,0
8,12,6,Cost-to-sample,Participants,1,0
8,12,7,Cost-to-sample,Participants,3,0
8,13,1,Cost-to-sample,Participants,3,0
8,13,2,Cost-to-sample,Participants,3,0
8,13,3,Cost-to-sample,Participants,2,0
8,13,4,Cost-to-sample,Participants,5,0
8,13,5,Cost-to-sample,Participants,6,0
8,13,6,Cost-to-sample,Participants,2,0
8,13,7,Cost-to-sample,Participants,6,1
8,14,1,Cost-to-sample,Participants,2,0
8,14,2,Cost-to-sample,Participants,6,0
8,14,3,Cost-to-sample,Participants,3,0
8,14,4,Cost-to-sample,Participants,5,0
8,14,5,Cost-to-sample,Participants,6,0
8,14,6,Cost-to-sample,Participants,4,0
8,14,7,Cost-to-sample,Participants,1,0
8,15,1,Cost-to-sample,Participants,7,0
8,15,2,Cost-to-sample,Participants,8,0
8,15,3,Cost-to-sample,Participants,6,0
8,15,4,Cost-to-sample,Participants,3,0
8,15,5,Cost-to-sample,Participants,5,0
8,15,6,Cost-to-sample,Participants,5,0
8,15,7,Cost-to-sample,Participants,5,0
8,16,1,Cost-to-sample,Participants,1,0
8,16,2,Cost-to-sample,Participants,2,0
8,16,3,Cost-to-sample,Participants,1,0
8,16,4,Cost-to-sample,Participants,7,1
8,17,1,Cost-to-sample,Participants,6,0
8,17,2,Cost-to-sample,Participants,3,0
8,17,3,Cost-to-sample,Participants,4,0
8,17,4,Cost-to-sample,Participants,7,0
8,17,5,Cost-to-sample,Participants,7,0
8,17,6,Cost-to-sample,Participants,7,0
8,17,7,Cost-to-sample,Participants,4,1
8,18,1,Cost-to-sample,Participants,6,0
8,18,2,Cost-to-sample,Participants,4,0
8,18,3,Cost-to-sample,Participants,1,0
8,18,4,Cost-to-sample,Participants,7,1
8,19,1,Cost-to-sample,Participants,3,0
8,19,2,Cost-to-sample,Participants,1,0
8,19,3,Cost-to-sample,Participants,7,0
8,19,4,Cost-to-sample,Participants,1,0
8,19,5,Cost-to-sample,Participants,2,0
8,19,6,Cost-to-sample,Participants,3,0
8,19,7,Cost-to-sample,Participants,8,1
8,20,1,Cost-to-sample,Participants,4,0
8,20,2,Cost-to-sample,Participants,2,0
8,20,3,Cost-to-sample,Participants,6,0
8,20,4,Cost-to-sample,Participants,3,0
8,20,5,Cost-to-sample,Participants,7,1
8,21,1,Cost-to-sample,Participants,8,1
8,22,1,Cost-to-sample,Participants,7,0
8,22,2,Cost-to-sample,Participants,8,0
8,22,3,Cost-to-sample,Participants,4,0
8,22,4,Cost-to-sample,Participants,6,0
8,22,5,Cost-to-sample,Participants,6,1
8,23,1,Cost-to-sample,Participants,8,1
8,24,1,Cost-to-sample,Participants,8,0
8,24,2,Cost-to-sample,Participants,2,0
8,24,3,Cost-to-sample,Participants,6,0
8,24,4,Cost-to-sample,Participants,3,0
8,24,5,Cost-to-sample,Participants,8,0
8,24,6,Cost-to-sample,Participants,4,0
8,24,7,Cost-to-sample,Participants,5,0
8,25,1,Cost-to-sample,Participants,3,0
8,25,2,Cost-to-sample,Participants,1,0
8,25,3,Cost-to-sample,Participants,8,0
8,25,4,Cost-to-sample,Participants,5,0
8,25,5,Cost-to-sample,Participants,7,0
8,25,6,Cost-to-sample,Participants,8,0
8,25,7,Cost-to-sample,Participants,5,0
8,26,1,Cost-to-sample,Participants,7,0
8,26,2,Cost-to-sample,Participants,3,0
8,26,3,Cost-to-sample,Participants,8,1
8,27,1,Cost-to-sample,Participants,8,1
8,28,1,Cost-to-sample,Participants,4,0
8,28,2,Cost-to-sample,Participants,3,0
8,28,3,Cost-to-sample,Participants,6,0
8,28,4,Cost-to-sample,Participants,8,0
8,28,5,Cost-to-sample,Participants,7,1
8,29,1,Cost-to-sample,Participants,7,0
8,29,2,Cost-to-sample,Participants,4,0
8,29,3,Cost-to-sample,Participants,2,0
8,29,4,Cost-to-sample,Participants,8,1
8,30,1,Cost-to-sample,Participants,7,0
8,30,2,Cost-to-sample,Participants,4,0
8,30,3,Cost-to-sample,Participants,4,0
8,30,4,Cost-to-sample,Participants,1,0
8,30,5,Cost-to-sample,Participants,5,0
8,30,6,Cost-to-sample,Participants,2,0
8,30,7,Cost-to-sample,Participants,2,0
8,31,1,Cost-to-sample,Participants,8,1
8,32,1,Cost-to-sample,Participants,8,0
8,32,2,Cost-to-sample,Participants,2,0
8,32,3,Cost-to-sample,Participants,2,0
8,32,4,Cost-to-sample,Participants,5,0
8,32,5,Cost-to-sample,Participants,6,0
8,32,6,Cost-to-sample,Participants,5,0
8,32,7,Cost-to-sample,Participants,1,0
8,33,1,Cost-to-sample,Participants,6,0
8,33,2,Cost-to-sample,Participants,8,0
8,33,3,Cost-to-sample,Participants,6,1
8,34,1,Cost-to-sample,Participants,7,0
8,34,2,Cost-to-sample,Participants,8,1
8,35,1,Cost-to-sample,Participants,5,0
8,35,2,Cost-to-sample,Participants,1,0
8,35,3,Cost-to-sample,Participants,2,0
8,35,4,Cost-to-sample,Participants,8,0
8,35,5,Cost-to-sample,Participants,4,0
8,35,6,Cost-to-sample,Participants,3,0
8,35,7,Cost-to-sample,Participants,5,0
8,36,1,Cost-to-sample,Participants,2,0
8,36,2,Cost-to-sample,Participants,5,0
8,36,3,Cost-to-sample,Participants,5,0
8,36,4,Cost-to-sample,Participants,2,0
8,36,5,Cost-to-sample,Participants,1,0
8,36,6,Cost-to-sample,Participants,2,0
8,36,7,Cost-to-sample,Participants,3,0
8,37,1,Cost-to-sample,Participants,7,1
8,38,1,Cost-to-sample,Participants,1,0
8,38,2,Cost-to-sample,Participants,2,0
8,38,3,Cost-to-sample,Participants,4,1
8,39,1,Cost-to-sample,Participants,4,0
8,39,2,Cost-to-sample,Participants,6,0
8,39,3,Cost-to-sample,Participants,1,0
8,39,4,Cost-to-sample,Participants,5,0
8,39,5,Cost-to-sample,Participants,8,0
8,39,6,Cost-to-sample,Participants,6,0
8,39,7,Cost-to-sample,Participants,8,1
8,40,1,Cost-to-sample,Participants,4,0
8,40,2,Cost-to-sample,Participants,4,0
8,40,3,Cost-to-sample,Participants,4,0
8,40,4,Cost-to-sample,Participants,7,1
9,1,1,Biased-prior,Participants,4,0
9,1,2,Biased-prior,Participants,7,0
9,1,3,Biased-prior,Participants,4,0
9,1,4,Biased-prior,Participants,5,0
9,1,5,Biased-prior,Participants,2,0
9,1,6,Biased-prior,Participants,3,0
9,1,7,Biased-prior,Participants,1,0
9,2,1,Biased-prior,Participants,4,0
9,2,2,Biased-prior,Participants,5,0
9,2,3,Biased-prior,Participants,8,0
9,2,4,Biased-prior,Participants,7,0
9,2,5,Biased-prior,Participants,8,0
9,2,6,Biased-prior,Participants,6,0
9,2,7,Biased-prior,Participants,1,0
9,3,1,Biased-prior,Participants,8,1
9,4,1,Biased-prior,Participants,1,0
9,4,2,Biased-prior,Participants,8,0
9,4,3,Biased-prior,Participants,5,0
9,4,4,Biased-prior,Participants,1,0
9,4,5,Biased-prior,Participants,8,0
9,4,6,Biased-prior,Participants,3,0
9,4,7,Biased-prior,Participants,5,0
9,5,1,Biased-prior,Participants,8,0
9,5,2,Biased-prior,Participants,2,0
9,5,3,Biased-prior,Participants,2,0
9,5,4,Biased-prior,Participants,2,0
9,5,5,Biased-prior,Participants,1,0
9,5,6,Biased-prior,Participants,7,0
9,5,7,Biased-prior,Participants,8,1
9,6,1,Biased-prior,Participants,7,0
9,6,2,Biased-prior,Participants,2,0
9,6,3,Biased-prior,Participants,8,1
9,7,1,Biased-prior,Participants,5,0
9,7,2,Biased-prior,Participants,3,0
9,7,3,Biased-prior,Participants,7,0
9,7,4,Biased-prior,Participants,5,0
9,7,5,Biased-prior,Participants,5,0
9,7,6,Biased-prior,Participants,4,0
9,7,7,Biased-prior,Participants,1,0
9,8,1,Biased-prior,Participants,6,0
9,8,2,Biased-prior,Participants,3,0
9,8,3,Biased-prior,Participants,7,0
9,8,4,Biased-prior,Participants,5,0
9,8,5,Biased-prior,Participants,5,0
9,8,6,Biased-prior,Participants,2,0
9,8,7,Biased-prior,Participants,5,0
9,9,1,Biased-prior,Participants,1,0
9,9,2,Biased-prior,Participants,2,0
9,9,3,Biased-prior,Participants,1,0
9,9,4,Biased-prior,Participants,3,0
9,9,5,Biased-prior,Participants,1,0
9,9,6,Biased-prior,Participants,1,0
9,9,7,Biased-prior,Participants,3,0
9,10,1,Biased-prior,Participants,8,0
9,10,2,Biased-prior,Participants,1,0
9,10,3,Biased-prior,Participants,4,0
9,10,4,Biased-prior,Participants,4,0
9,10,5,Biased-prior,Participants,8,0
9,10,6,Biased-prior,Participants,2,0
9,10,7,Biased-prior,Participants,1,0
9,11,1,Biased-prior,Participants,8,0
9,11,2,Biased-prior,Participants,4,0
9,11,3,Biased-prior,Participants,2,0
9,11,4,Biased-prior,Participants,2,0
9,11,5,Biased-prior,Participants,7,0
9,11,6,Biased-prior,Participants,1,0
9,11,7,Biased-prior,Participants,8,1
9,12,1,Biased-prior,Participants,7,0
9,12,2,Biased-prior,Participants,2,0
9,12,3,Biased-prior,Participants,2,0
9,12,4,Biased-prior,Participants,2,0
9,12,5,Biased-prior,Participants,1,0
9,12,6,Biased-prior,Participants,1,0
9,12,7,Biased-prior,Participants,1,0
9,13,1,Biased-prior,Participants,1,0
9,13,2,Biased-prior,Participants,2,0
9,13,3,Biased-prior,Participants,6,0
9,13,4,Biased-prior,Participants,5,0
9,13,5,Biased-prior,Participants,8,1
9,14,1,Biased-prior,Participants,8,1
9,15,1,Biased-prior,Participants,5,0
9,15,2,Biased-prior,Participants,2,0
9,15,3,Biased-prior,Participants,4,0
9,15,4,Biased-prior,Participants,1,0
9,15,5,Biased-prior,Participants,6,0
9,15,6,Biased-prior,Participants,2,0
9,15,7,Biased-prior,Participants,2,0
9,16,1,Biased-prior,Participants,1,0
9,16,2,Biased-prior,Participants,2,0
9,16,3,Biased-prior,Participants,4,0
9,16,4,Biased-prior,Participants,6,0
9,16,5,Biased-prior,Participants,5,0
9,16,6,Biased-prior,Participants,3,0
9,16,7,Biased-prior,Participants,7,1
9,17,1,Biased-prior,Participants,1,1
9,18,1,Biased-prior,Participants,6,0
9,18,2,Biased-prior,Participants,5,0
9,18,3,Biased-prior,Participants,1,0
9,18,4,Biased-prior,Participants,2,0
9,18,5,Biased-prior,Participants,8,0
9,18,6,Biased-prior,Participants,1,0
9,18,7,Biased-prior,Participants,5,1
9,19,1,Biased-prior,Participants,2,0
9,19,2,Biased-prior,Participants,2,0
9,19,3,Biased-prior,Participants,8,1
9,20,1,Biased-prior,Participants,5,0
9,20,2,Biased-prior,Participants,8,1
9,21,1,Biased-prior,Participants,4,0
9,21,2,Biased-prior,Participants,6,0
9,21,3,Biased-prior,Participants,5,0
9,21,4,Biased-prior,Participants,2,0
9,21,5,Biased-prior,Participants,5,0
9,21,6,Biased-prior,Participants,5,0
9,21,7,Biased-prior,Participants,5,0
9,22,1,Biased-prior,Participants,6,0
9,22,2,Biased-prior,Participants,3,0
9,22,3,Biased-prior,Participants,6,0
9,22,4,Biased-prior,Participants,4,0
9,22,5,Biased-prior,Participants,6,0
9,22,6,Biased-prior,Participants,3,0
9,22,7,Biased-prior,Participants,2,0
9,23,1,Biased-prior,Participants,5,0
9,23,2,Biased-prior,Participants,8,0
9,23,3,Biased-prior,Participants,1,0
9,23,4,Biased-prior,Participants,4,0
9,23,5,Biased-prior,Participants,6,0
9,23,6,Biased-prior,Participants,1,0
9,23,7,Biased-prior,Participants,6,0
9,24,1,Biased-prior,Participants,2,0
9,24,2,Biased-prior,Participants,6,0
9,24,3,Biased-prior,Participants,8,1
